tweet_id,safe_text,label,agreement
4UWICAV6,five disneyland employees contracted measles health officials,0.0,0.6666666666666666
B969IY8R,people arent getting vaccinated uo confuse like would risk dying something preventable,1.0,1.0
BT70L8H9,user user user eliminate measles us unimmunized ppl vulnerable 2import,1.0,0.6666666666666666
4O4K1KKO,user user folks oppose vaccines kids could still get polio worse,1.0,1.0
64FUQOCZ,king county measles case confirmed traveler brazil,0.0,1.0
MHKBY0OV,world ends bang jenny mccarthyinspired public health crisis vaccinateyourkids,1.0,1.0
DAP8S1EA,theyre worried american kids getting vaccinations let unvaccinated illegals flow freely country,1.0,0.6666666666666666
683NG5M8,lets send measles isis via illegals us,0.0,1.0
3P3KPU7W,jesus didnt vaccinate neither kids dumbest thing ive ever heard,1.0,1.0
W71GVPKE,user full time mmr,0.0,1.0
WOE1J7KF,austerity vaccine crisis parasite pandemic potential drains life killing slowly occupychicago,0.0,1.0
UX5N1YFB,user us latest measles outbreak spreading beyond disneyland vaccinate,0.0,0.6666666666666666
E8DRFDTK,shopped costco gilroy jan 18 may exposed measles ktvu,0.0,0.6666666666666666
SB9E9JRC,convinced jenny mccarthy vaccines cause autism naughtylistbecause user,0.0,0.6666666666666666
CRRDTIH0,nwo guest vaccine pandemic targets innocent conspiracy,-1.0,0.6666666666666666
HDKR9U3N,4 countries polio transmission never stopped india nigeria pakistan afghanistan disease vaccines,1.0,0.6666666666666666
GDOBQJTY,1050am 56 families come clinic health district administered 80 vaccines kxly,1.0,0.6666666666666666
IXI2LWYH,user user measles bad mumps bad rubella bad vaccinate smh,1.0,1.0
G10OAZAR,think vaccinations mean probably right im going get measles parents gen xers,0.0,0.6666666666666666
HU4LTTZS,want catch real boogiemans disease whitesthappiest place earth measles disneyland user,0.0,1.0
I8IJP3SI,issues dont two valid sides vaccines spanking children evolution climate change charmin bears,1.0,0.6666666666666666
4IL5BB74,4yo mmrchickenpox booster achievement unlocked noe valley pediatrics,0.0,0.6666666666666666
Y15Y0XOB,cdc measles epidemic poses travel risks usatlyixdtv1 yes true zombie epidemic closing us,0.0,1.0
3RZ6W5QQ,wakin fighting cervical cancer lastsession vaccinations pacific coast womens health,0.0,0.6666666666666666
NA7XPL13,like imagine 1 100 children coming home great time disney get measles like dude wtf,0.0,1.0
A2JBK2XV,vaccinate kids user measles rock concert goes viral bad way,1.0,1.0
HVUL7TB4,important vaccinate care baby pigs,1.0,0.6666666666666666
FMCFSI8S,oh great people know currently reproducing think vaccines cause autism,1.0,1.0
G0WNEML0,user gop stop blaming immigrants first ebola measles diseasesbrought ancestors ainf,0.0,1.0
ULTYR8TC,oh good user like measles todd legit rape akin back tonights need know,0.0,0.6666666666666666
IQNCEWWO,user user havea moral obligation society keep kids public places arent vaccinated,1.0,1.0
ADN6E140,vaccinating kids ltlt followthefacts,-1.0,0.6666666666666666
R1CW7Y4M,user knows whats user mmr dj dc dmv dupontcircle friday jt 2020experiance,0.0,1.0
DOMEZ2XE,mom meningitis victim lost baby girl vaccinepreventable disease centers disease control,1.0,0.6666666666666666
GA2BE0RI,user want mmr come backyard dont think 10x10 yard work,0.0,1.0
QYVSME2U,type 1 diabetes reverse vaccine disease really doesnt want associated paula deen anymore,0.0,0.6666666666666666
IQMDA3L6,user screw ebola another fear tactic scare people vaccinations ill pass aint truth,-1.0,0.6666666666666666
5M2D9IFR,great user breaking sharp grossmont hospitals er closed due suspected case measles user,0.0,1.0
7W66QMPD,strange coincidence measles outbreak coming upon heels huge immigration wave 2014 mystery week,0.0,1.0
644FYRT7,outbreak ohio adds 18year high measles cases us cnn sixtyeight countingan outbreak,0.0,0.6666666666666666
CGP3ZSSR,cdcs vaccine safety research exposed flawed falsified peerreviewed scientific journal,0.0,0.6666666666666666
N62BDAGN,record low 34 cases 2004 gt644 2014 endemic measles aint bean bag,0.0,0.6666666666666666
9J42M1FD,amnews hiv vaccine elicits antiv1v2 igg antibody response infants two investigational hiv vaccines,0.0,1.0
W0Z4LB87,28yearold wa woman first person us die measles infection 12 years,0.0,1.0
XBTO3Z7G,vaccinate saves lives user measles confirmed northern michigan wks whooping cough outbreak,1.0,1.0
CCN2E34X,user average people complain live longer releasing tension increases immunity boosts health user,0.0,1.0
VDURWBG3,wcw user user vaccinate fricken kids people great message everyone watch,1.0,1.0
9GYY1YHN,vaccinate measles,1.0,0.6666666666666666
RTO4HSSF,biggest measles outbreak since 1996 fucoidan limu proven strengthen immune system help prevent illness,0.0,0.6666666666666666
56MCRS4R,recovering vaccine damaged child possible unnecessary parents work cdc media trustworthy cdcwhistleblower,-1.0,1.0
OVJDKNFJ,love going doctors think better disney measles sarcastictweet icouldbeathome,0.0,1.0
49H88U2J,vaccinated hpv hep amp b flu yay health boo arms,1.0,1.0
LH5Z2AEP,progressive liberalism disease barack obama may vaccination certainly stimulated liberty loving immune system,0.0,0.6666666666666666
180PYIOM,oh user getting measles isnt end world makes stronger antivaxxer waiting room,1.0,1.0
XFIUWWBP,parents dont children vaccinated measles arrested children taken away,1.0,1.0
CQJ51Y1O,shots mmr vaccine included 87 user user,0.0,0.6666666666666666
P0PZBT5D,user user damn parents make lame excuses vaccinate children damn limbo,1.0,1.0
5ISNLRUX,160 cases measles us unless serious medical problem vaccinate damn kids,1.0,1.0
DECECA2P,parents rc mmruser,0.0,0.6666666666666666
SC6N1IG5,measles outbreak reported 2 nc counties public health officials nc department health human,0.0,1.0
2J7T5N3F,former science chief mmr fears coming true via user,0.0,1.0
SIZ2CR2M,scary user measles,0.0,1.0
0H0RYV0O,immunization florida department health sarasota county health department north port health center user,0.0,0.6666666666666666
SIYCCZCS,user colorados new law makes harder parents immunize children,1.0,0.6666666666666666
DFGQKR0I,shouldnt worry measles,0.0,0.6666666666666666
40MX3BP9,user vaccinations mercury formaldehyde formula preservatives make sense,-1.0,1.0
DN0X5QMR,got vaccines stay tuned gradual progress across autistic spectrum,-1.0,0.3333333333333333
U988MH2X,user recently got tetanus shot amp meningitis vaccination school insurance covers lol,1.0,1.0
BWJ8OF3A,us measles tally already among worst 15 years,0.0,1.0
P7CZ246M,opting vaccinations requires paperwork parents parents colorado dont want children,0.0,1.0
2DXGXODS,much likely royalbaby reach 5th bday baby born nigeria childhealth vaccineswork user resultsconf,0.0,0.6666666666666666
D1GMIAQ2,hear user yelling mmr techs x,0.0,1.0
X1CXX7OZ,weasel measles adorableillnesses user,0.0,1.0
U4EYVPBN,user kids checked illnesses given vaccinations cannot take chance outbreaks,1.0,0.6666666666666666
E541623N,hold parents liable damages dont vaccinate could allowing children cant dosed,1.0,1.0
XGXYTQZH,user average people complain live longer releasing tension increases immunity boosts health user,0.0,1.0
4Y75EP2E,user user plenty non christians wont let kids get vaccinated inc orthodox jews parents autism,-1.0,0.6666666666666666
15W1SV3W,remember effective vaccines save lives risks real extremely rare vaccinesworj,1.0,0.6666666666666666
YHSO47ZV,california legislature passes strict school vaccine bill california lawmakers monday sent governor,0.0,0.6666666666666666
2LK0E78K,user wondering caught flu cdc says years flu vaccine 23 percent effective user,0.0,0.6666666666666666
17TFPAZM,yeah youre rude unnecessarily spreading false ideas refer autism linked vaccines,1.0,0.6666666666666666
KHA6LZ6C,dont bring measles ampamp ebola shit baltimore,0.0,0.6666666666666666
HG5JTVA4,measles outbreak california cases one 92 number confirmed measles cases california grew,0.0,0.6666666666666666
YXS5OB5X,people think vaccines cause autism cause autism,1.0,0.6666666666666666
55UNUZ3N,ladies got mmr hep typhoid vaccinations lets get party started,1.0,1.0
M1A8GYIE,berlin germany 600 cases measles since outbreak started oct recent death 18mo old,1.0,1.0
A2CJ16EE,parents dont vaccinate kids,1.0,1.0
71V3FUWR,regular science butseriouslyplease rt user vaccinate children people rocket science measles,1.0,1.0
4610BA2G,user minerpalooza play mmr,0.0,1.0
KDBL4NYS,folks wonder aint dead yet bishop walker says got n ab vaccination user user,0.0,0.6666666666666666
DZRKDWGW,long day turned longer animal hospital poor pug vaccinations today swollen im crying like baby,1.0,1.0
1YSTIVQH,mt user science clear earth round sky blue vaccineswork lets protect kids,1.0,1.0
JAVB3NEQ,rt user lies vaccinations kill people treat antivaccination people credible helping kill people,1.0,1.0
GVYX41JA,measles takes political turn lawmakers wade vaccine debate via user,0.0,0.6666666666666666
PQDGNG94,user help make user spend money vaccinate kids around world blogust rt,1.0,1.0
1UQBJ4OO,user user user many people died diseases vaccines today many died climate change,-1.0,0.3333333333333333
B291ZPIL,user user pukejust puke ought ashamed think elite vaccinate autism day puke,-1.0,0.6666666666666666
L1UDODHW,possible measles exposure bellingham bellingham whatcom county health department notified,0.0,1.0
VAWPDNJH,vaccines poison,-1.0,1.0
FPEV17J3,user las vegas confirms three new cases measles linked casino restaurant bad gamble,0.0,1.0
SHVY2GMM,ronanation would like put name petition vaccinations amp entering school,1.0,1.0
28VFX8X5,spirit pisgah 2014 teamdundee gravel mmr loess hills state forest,0.0,1.0
2FYQHWD3,user people complain live longer releasing tension increases immunityampboosts health ill live forever lol,0.0,1.0
V4OQMQZ7,apparently cant start school first day dont one immunizations,0.0,1.0
90OXYXVS,andrew wakefield charged crimes humanity seriously,1.0,0.6666666666666666
W8YJ0W85,rt user seriously vaccinate kids,1.0,1.0
RX36692S,hearthiswell bigpharma cdcwhistleblower innocent babies vaccineinjured knowingly u nevergiveup truth justice,-1.0,1.0
RDL6TTEM,michigan parents choose vaccinate children statewide 6 percent michigan,0.0,0.6666666666666666
FJDGT98W,lifetime pets exposed deadly infectious diseases prevent infection vaccination pethealth petcare,1.0,1.0
PK4R1V0N,super bowl going next im going disneyland son dies measles nationwide side,0.0,0.6666666666666666
1FLHBFK9,user user pple dont hav th right 2put othr children risk ban pocket knives ban unvaxed kids vaccineswork sb277,1.0,1.0
E03N9PP9,user depende de tu mmr actual en promedio tiende ser similar donde te encontrabas anteriormente,0.0,1.0
JU6Y36TQ,wont could fill feed case case families believe children harmed died vaccine injury,-1.0,0.6666666666666666
BXL06UTF,dont believe vaccinating children dont believe allowed antivaxxer,1.0,0.6666666666666666
6UJBRRLD,thanksuser crystal clear lack evidence linking mmr autism noticed measlesoutbreak autism,1.0,0.6666666666666666
9ANKKOLI,evidence hpv vaccine might lower cervical cancer risk,1.0,1.0
GK1LWFT5,sb383 new providing immunity civil criminal liability certain health care providers performing,0.0,0.6666666666666666
XQ9G3KIF,vaccines important health need affordable better access implementation,1.0,1.0
17RFGPWW,user user user user sb mandate children b vaccinated parents cant,1.0,1.0
SGPD845C,user joke absolutely appropriate analogy given attack child health vaccinations,-1.0,0.6666666666666666
7AIJX76B,measles wake call issued baltimore,0.0,0.6666666666666666
4GTJJQNP,indiana cdc push infant vaccinations avon ind ap state national health officials pushing,1.0,0.6666666666666666
SQ134JSS,know must suck pediatrician deal parents dont want immunize fucking kids,1.0,1.0
7MPE8BL6,user ricky foloowed mmr finally something right,0.0,1.0
B24MOFLV,vaccine autistic kids get free leanux15,-1.0,1.0
Q2O0LLKU,wheres nhs need user measles outbreak 5000 children remain risk swansea area mmr,1.0,1.0
81LZ4NOI,health officials warn seatac measles exposure associated press,0.0,1.0
ZVUZJBOY,rt user people complain live longer releasing tension increases immunity boosts health ill live forever says deb,0.0,1.0
T6TPLAWW,user injections encourage people take dont like mercury removed id take flu shot,0.0,0.6666666666666666
P4B2LCAH,yupmadhatterdc mmr mixmasterrod walkingdead zombienation mixmasterrods upstairs lounge,0.0,1.0
AWTH5755,someone got measles target spectrum beware,0.0,1.0
LCF5WN6L,include patriotic part get yer kids vaccinated could work maybe add national anthem background sound,1.0,0.6666666666666666
UX6AV6YG,user ask doc measles called measles curious,0.0,0.6666666666666666
H5MDE5UH,user im going disneyland dont get measles,0.0,0.6666666666666666
64FTIZVN,user ayy akala ko measles mumps rubella vaccine hahahhaha,0.0,0.6666666666666666
WMSGXR6X,great game really tired mmr trying picks instead went pick nose thats,0.0,0.6666666666666666
WH9RD8XS,wo2012177970a1 hpv vaccine formulations comprising aluminum adjuvant methods producing a61k a61k39,-1.0,0.6666666666666666
WF6VMOIM,total body health starts mouth connection brain function immunityoral care reflects happening elsewhere,0.0,1.0
YHFGBYY6,seatac traveler may exposed others measles contagious traveler measles could exposed,0.0,1.0
C0LAMZFE,user long think take someone something stupid kid died another measles,1.0,0.6666666666666666
XJASA1BQ,user picard better health boschbergs vaccination caused shingles cause fatigue,-1.0,0.6666666666666666
DZIYA423,female vaccinations cant deal scandal user,0.0,0.6666666666666666
7AHPNS18,aww poor baby sabrinas hepb immunization dr originally effed effin doctors minute clinic,-1.0,1.0
B66VG1XV,grpd suck dick wit measles mumps amp 3rd degree burns u kno got dopeampweed murda suspects innocent lives taken,0.0,1.0
ZU3PQX39,disneyland riddled measles via user boycottdisneyland,1.0,0.6666666666666666
01P7VZMJ,user american pharmacists month children elders immunization flu season anticipated widespread danger,1.0,0.6666666666666666
CF1BG6LS,im autistic believe lot better measles archipelago medium,1.0,1.0
VIPU73OJ,user honest children vaccinated utah wouldnt let go school parental rights,-1.0,0.6666666666666666
CW2K3VQR,user average people complain live longer releasing tension increases immunity boosts health foreveryoung,0.0,1.0
AANPKP2Q,cdc flu strain dangerous year vaccine may dud federal health officials warning,0.0,0.6666666666666666
GEF5PNYK,user measles cases us reach 20year high vaccineswork,1.0,1.0
TUACHG68,getting kiddos vaccinated el paso animal clinic derby ks,1.0,1.0
YHLSU9DC,hepatitis b virus hbv vaccination recommended infants older children adolescents,1.0,0.6666666666666666
4WUBBSCM,quarantined measles,1.0,0.6666666666666666
XD6R5FMK,first thing asked parking user ready measles really,0.0,1.0
NNAJU2UN,btw half affected measles outbreak young vaccinated vaccinate protect cant,1.0,1.0
ETGU6O18,expert qampa childhood vaccine safety webmd health newsby kathleen dohenyreviewed jennifer shu mdfor parents,0.0,0.6666666666666666
TPYJMLIN,user average people complain live longer releasing tension increases immunity boosts health gucci,0.0,1.0
9PJTI3DI,killing polio vaccine workers ridiculous working making vaccine acceptable getting worthwhile everyday,1.0,0.6666666666666666
5CHABS97,user wow u really r idiot measles whtevr uve contracted already gotten 2 brain getting vaccinated,1.0,0.6666666666666666
83XZC4TF,joe went chain gang two lil measles months come back thinking thing means think,0.0,0.6666666666666666
SVQHHTU1,user ahole gave niece measles,1.0,0.6666666666666666
0APOAXQH,cmpd officer seeks qualified immunity taser death suit federal judge heard second day arguments,0.0,1.0
KAB8TFSB,got postcard health harmony lucy reminding us upcoming vaccinations,0.0,0.6666666666666666
JUN4IWKV,user u r true hero thank u 15 mos dr note mmr autism ibd cdcwhistleblower breakabillion b1less,0.0,0.6666666666666666
B3O4LJ4K,measles case confirmed dc,0.0,1.0
NSLA6AB1,zombiezymplex horrible disease please get vaccinated short fun craycray,1.0,0.6666666666666666
HZHOF7EN,glenn beck hurt children avoid complying nonexistent dictates evil government mtp vaccinations,1.0,1.0
T2LTP8WL,study mmr vaccine trigger autism new information doctors say could end concerns,1.0,0.6666666666666666
QWFF814F,user user third week school people missed class kid measles,0.0,0.6666666666666666
18V16H6G,china investigates vaccine maker baby deaths beijing china sent health experts investigate drug,0.0,0.6666666666666666
9OCHGGEG,low vaccine rates lead disease outbreaks michigan,1.0,0.6666666666666666
YM9P2FSE,three kids three flumist vaccines could possibly go wrong davidsonbergman pediatric associates,-1.0,0.3333333333333333
3ER0L589,user bfing vaccines kids sick pineal blocked,1.0,0.6666666666666666
6QSFDHZR,ten years kid gets measles im blaming yall,0.0,0.6666666666666666
Q4VDE5P5,thunder kiss 65 mmr fuckyeah,0.0,1.0
OU53LWU3,health benefits kombucha aids digestion increases immunity helps cleansing amp,0.0,1.0
G0Y9Z673,vaxxed interesting documentary vaccinations safe unsafe cdc,-1.0,0.3333333333333333
N8D2Q03A,people walk around gyms equipment room barefoot probably people dont vaccinate babies,1.0,0.6666666666666666
QJOI1T5J,user user whore hoping gets measles,0.0,0.6666666666666666
ICIZL0IC,cant believe someone honestly asked immunizations cause autism facepalm,1.0,1.0
WG1H4W48,user judes character relevant like jenny mccarthy going around telling people vaccinate kids,1.0,1.0
SIE3LFPG,user obama welcomes flood illegal immigrant kids measles outbreak kidding polio mumps next,0.0,1.0
DAF18PGY,user method convince parents putting child amp others grave risk bad reasons vaccinating,1.0,1.0
28UTILMU,user user yeah vaccines causing autism disproven vaacines mmp makes sense,1.0,0.6666666666666666
METZHZ53,father asks california school district ban kids havent immunized,1.0,0.6666666666666666
I8QKAUR9,college like middle school sniffling coughing kids everywhere need update vaccinations,1.0,1.0
U66J47OD,longer worried jinxing almost adverse vaccine reaction sensitive health treat,1.0,0.6666666666666666
HF72YJXX,two things arent even viruses earth would vaccinate autism makes sense user user,0.0,0.6666666666666666
PASCOR76,user shocked horribly bad like vaccinating kids measles,1.0,0.6666666666666666
UI3ITRYW,measles outbreak reported south king pierce counties seattle public health officials investigating,0.0,1.0
93W9O36A,user kevin jon heller accidental amp intentional killing cia combatant immunity absolve collat damage,0.0,1.0
NL5K4N7Q,win immunity challenges stfu sound like regina george cares school amp mom amp friends survivor,0.0,1.0
JOP3MR18,japanese encephalitis kills 1 4 get 50 live suffer permanent brain damage vaccine 650 two shots,0.0,0.6666666666666666
YQQSRGYC,shame children suffer due parents ignorance vaccinations,1.0,1.0
0CW8T1AU,purchased health insurance cheap went get tdap vaccination low behold covered,1.0,0.6666666666666666
Q9FD25IP,tbt madhatterdc mmr marriedwithchildren al peg bud kelly buck jefferson marcy nomam top40,0.0,1.0
AEDFNW72,cias use vaccination program played role shootings several health workers pakistan endpolio,1.0,0.6666666666666666
UGNQLFJX,user average people complain live longer releasing tension increases immunity boosts health user,0.0,1.0
3TPSHVP5,autism immunizations vaccinate,0.0,1.0
CYCY8PBA,user conspiracy vaccine manufacturers science standards user user user,-1.0,0.3333333333333333
V9GUJM7L,user user vaccine conspiracy stuff 90s stuff much fun serious antiscience folk got,1.0,1.0
IW4QCYZR,8 years ago didnt vaccinations werent allowed go school,1.0,0.6666666666666666
5CPYGDF6,link mmr vaccine autism new study finds vaccine measles mumps rubella doesnt bring,1.0,0.6666666666666666
SAU1WNA9,dont know people think vaccinating kids okay couldnt watch child slowly get paralyzed polio,1.0,1.0
LKNXCU90,rt user us set worst measles outbreak decade,0.0,1.0
M9NCLUJ0,user aw thanks man soon well get inoculations mmr,0.0,0.6666666666666666
TILL5MH9,california measles outbreak grows 68 cases measles outbreak california growingthe number cases,0.0,1.0
QNISDOHH,user thats s4 mmr cry every time,0.0,1.0
3PN9P15B,latest study showing connection vaccinations autism vaccinateyourkids,1.0,1.0
PAGKFTAF,hi im idiot parent didnt vaccinate kid think causes autism may paraphrasing,-1.0,0.3333333333333333
QRU0V6G0,user user amp vaccines arent new social diseases arent actually say mislabled,0.0,1.0
1KPI1VW1,user hey gc go ahead give glad titlesmounts theyre earning week anyway reset mmr next time thanks,0.0,1.0
1T3Y59WD,lol little public health humor future epidemiologist user natural immunity best,1.0,0.6666666666666666
TUD7N3UD,cares didnt vaccinate daughter problem child child belief,-1.0,1.0
4K0UPNAZ,holy fuck measles psoriasis skin condition ive lived 10 years smh,0.0,1.0
5C3M8ZXL,embarrassed autistic child terrible parent excuse put rest us risk vaccinateyourkids,1.0,1.0
LGCQ0J0V,omaha jackrabbit 2014 nebraska gravel mmr teamdundee village kennard,0.0,1.0
TWEX7CE9,love people kids feel need talk parents dont vaccinate kids,-1.0,1.0
V1LSRZYU,neck sick got measles,0.0,1.0
WWIR0KP2,baby boy got vaccines hes sleepy amp dizzy poor frodo,1.0,1.0
FQBSUOVY,death measles vaccines zero us measles deaths 10 years 100 measles vaccine deaths via user,1.0,0.6666666666666666
64NFK441,average people complain live longer releasing tension increases immunity boosts health immortal,0.0,1.0
YQHMPQMM,health officials confirm 11th measles case cook county cook county health officials wednesday confirmed,0.0,0.6666666666666666
FC77MGTL,happens listen celebs instead educated knowledgeable practitioners unwise measles getyourkidsvaccinated,1.0,1.0
Z9SGAZFE,user god bored suburban mom oh god vaccines trying retard child,1.0,0.6666666666666666
KWIQIN82,62 cases measles bc parents scared autism fucking measles kills ppl smh,1.0,0.6666666666666666
UNQ8GLMM,user fascinating stuff seen measles virus uses fight cancer watch vice special cancer user,0.0,1.0
A44NYRD7,see many kids vaccinated search data find many students,0.0,0.6666666666666666
LD63FBPF,nurse says measles happening school year best case scenario user illness contained one area,0.0,1.0
7M2X5M9F,santa monica high school coach diagnosed measles outbreak continues spread,0.0,1.0
6D92OYVN,measles case confirmed central indiana indianapolis ind july 25 2014state health officials,0.0,1.0
ELHEUPE1,immunity want huck scandal,0.0,0.6666666666666666
J83K5THB,disneyland measles outbreak highlights importance vaccines,1.0,1.0
NODZLKMZ,girl repeatedly rose hand discuss controversial matter involving autism vaccines,-1.0,0.6666666666666666
GURH4LSF,user im amazed debate nice live first world vaccines matter life death yeah,1.0,1.0
1MDPXF3Y,user annual checkups screenings amp vaccines freewhen buy health insurance dec 23rd,1.0,0.6666666666666666
BMUM7CEP,free backtoschool immunizations,1.0,1.0
9TL2I5GF,user hey cant come today measles,0.0,0.6666666666666666
XYMT7FYH,vaccine gone fauxnews wouldnt drumming fear ebola vaccine ready test sat shelf,1.0,1.0
A2VAW29R,today national plague prevention day celebrate vaccinating idiot hippy cousins kid,1.0,1.0
GQLLZF1N,seattle times page one 300 schools failed report vaccinations required state says story user,0.0,0.6666666666666666
Z8DEJRF6,vaccines gave child ebola,0.0,0.6666666666666666
USU1CLQF,vaccine revolution aims safer cheaper treatments,0.0,1.0
0PA7DKVM,yes think mmr jabs last 3 years amp im certain bc lost records amp get redone 4 greencrd,0.0,0.6666666666666666
S16RAG5L,come stay warm user mmr dc dj dmv djflyer downtowndc dcnightlife downtowndc,0.0,1.0
6YJYR0GQ,celebrities dont vaccinate newborns preach conservative lifestyle need bitchslapped badrolemodels,1.0,0.6666666666666666
Y9HIZWW1,dept health services fewer parents vaccinating children department health services said number,0.0,1.0
RTZ3MQLT,user user measles pandemic user user user user,0.0,0.6666666666666666
BBMJC9HS,confirmed cases measles likely contracted trip disneyparks calif,0.0,0.6666666666666666
JKHS7MN6,user measles accusation stupid especially religious nuts tx refuse vaccinate disease inners,1.0,1.0
ZN0E1S18,us faces worst measles outbreak 20 years,0.0,1.0
UPL00GCZ,wealthy la schools vaccination rates low south sudans atlantic mobile,0.0,0.6666666666666666
IKY72GY7,better get kids vaccinated dont catch hands,1.0,1.0
RJ7BE6QR,free backtoschool immunizations,1.0,0.6666666666666666
WWP7RVWO,user gop stop blaming immigrants first ebola measles diseasesbrought ancestors ainf,0.0,0.6666666666666666
OSTML2UP,time week againuser mmr mixmasterrod madhatt mixmasterrods upstairs lounge,0.0,1.0
2W63JEXZ,let rephrase getting kid vaccinated choice commonly made ignorance,-1.0,0.6666666666666666
HSNNK69R,amnews quadrivalent hpv vaccine effective women hiv quadrivalent hpv vaccine safe,1.0,0.6666666666666666
0DGQBE1L,critics blast abc naming mccarthy cohost view opinions childhood vaccinations,0.0,0.6666666666666666
O3709CPN,disneys parks revenue rises despite measles outbreak,0.0,1.0
G3JVQ78B,unleash inner thundercat madhatterdc mmr dc dj liono cheetara snarf sightbeyondsight,0.0,1.0
ZLIJCE73,link mmr vaccine autism even children autistic siblings user autism vaccines,1.0,0.6666666666666666
1OOQIAC3,shouldnt worry measles,0.0,0.6666666666666666
2359HKBQ,measles outbreak disney parks going user weeks guess watching user today,0.0,1.0
RTIP94D0,neck sick got measles fa niggas trapping regals,0.0,1.0
2Y0PJMKY,mountain glorious day cherry blossoms lunch w pal outside drive bellevue get mmr shot yay,0.0,0.6666666666666666
XR5Q9291,user measles death germany prompts calls mandatory vaccinations vaccinessavelives,1.0,1.0
3BDVI80J,theres simple way decrease number parents choose vaccinate children,1.0,1.0
JRYRY945,kids arent vaccinated makeafirstdateweirdin4words,1.0,0.6666666666666666
GL2X64LN,california disneyland measles outbreak officials,0.0,1.0
RCS5Z8WH,growing number families opt vaccines kids boston cbs vaccines proven prevent,-1.0,0.3333333333333333
5G8T012M,cdc recommending flu vaccination combat seasonal illness detroit cbs detroit centers disease,0.0,0.6666666666666666
5LG083IG,user average people complain live longer releasing tension increases immunity boosts health justified,0.0,1.0
DISEEXME,progress eliminating measles stalled warns,0.0,0.6666666666666666
0YOU56L4,cdc 2014 record year measles california 60 cases,0.0,1.0
F4TT3EJD,user thinking big enough cdc made aids ebola sars n give small pox 2 na put bp vaccinations,0.0,0.6666666666666666
0ZJTA1BF,vaccine injury real b1less stop bigpharma drug pushers amp demand congressional hearings justice2015 cdcwhistleblower,-1.0,0.6666666666666666
PY2VU6K3,lets make measles outbreak partisan issue thats american way,0.0,1.0
YXTLQWUC,measles cases linked disneyland debate vaccinations great example reversing medical progress,1.0,0.6666666666666666
58915FB0,user review 166 independent studies confirms vaccines safe effective please vaccinate,1.0,1.0
N55LDSI5,california law would end personal belief vaccine exemption children,1.0,1.0
YJQNRXYM,maps show consequences vaccinating kids,1.0,0.6666666666666666
PJI507G5,dear antivaxxer someone grew uphas brother wautism get kids vaccinated vaccines cause autism shutupandvaccinate,1.0,0.6666666666666666
HMVPFR8L,yikes vaccinate people user measles extremely contagious virus stay air two hours user says,1.0,1.0
OVDXWH7W,minimeasles adorableillnesses user,0.0,1.0
XWNASOAB,yolo county offer clinics meet school requirement whooping cough immunization,1.0,1.0
F3COA8JK,user polio vaccinated children,0.0,0.6666666666666666
FOMSZGZV,robots user mmr dc dj latenight livemixing serato mixmasterrod dupontcircle future,0.0,1.0
C1BQSBKZ,autism family losing home click donate via user autism autismawareness vaccine injury,0.0,0.6666666666666666
2MH0OIYF,user tf get stuck crystalkins sounds like vaccination measles shit,0.0,1.0
67YVZT6F,measles cases us rise unvaccinated user says user user user user,0.0,0.6666666666666666
SAOP9YY9,know scares immunity outbreaks never falling love,0.0,0.6666666666666666
GT0UJ8B6,sick pneumonia h1n1 measles rtuser came w sick idea,0.0,0.6666666666666666
4DDXUBJU,enough user kristin cavallari ive read many books vaccinate child,-1.0,0.6666666666666666
3SY97LR5,user plz rt cdcwhistleblower admits mmr causes 340 inc autism boys 2x 4 black boys,-1.0,1.0
4DLL35UM,user vaccines vaccines legitimate debate would give child new ebola vaccine,1.0,0.6666666666666666
YM66O6KW,lmao rt user rt user ellen comes back stage thanks jim vaccinate kids ignorant whackjob,1.0,0.6666666666666666
Z0OKXHTK,whatever happened ebola killing everybody vaccine propaganda,0.0,0.6666666666666666
IGHN78FT,got 3 vaccines 2 weeks im pretty sure thats safe,-1.0,0.6666666666666666
QDA0UE3F,chip lilly health bills thousands suffering adverse reaction rabies vaccine,0.0,0.6666666666666666
S8UZHG3D,user gop stop blaming immigrants first ebola measles diseasesbrought ancestors ainf,0.0,0.6666666666666666
8NZUPQH5,user dont tell many people die mmr shut user seriously idiot,1.0,0.6666666666666666
ORAIC6KP,user york region mom angry hell babys possible exposure measles careless,1.0,0.6666666666666666
XWFP4JKM,dont scared lets see whats really vaccines,1.0,1.0
ANZIEL63,cdc 102 measles cases january stemming disney outbreak health officials say 102 people 14 states,0.0,1.0
MZM348OH,user kidlegislation pointsme manditory cootie vaccinations protect kids,1.0,0.6666666666666666
MMCQWQNH,user new surgeon general dr vivek murthy measles vaccine safe effective,1.0,1.0
7A78OWAL,smurf got 4167 mmr last night 00,0.0,1.0
O9H66SLI,user ignorant parents wont get children vaccinated guess obamas fault,1.0,0.6666666666666666
9G0R7UUU,user dare dismiss vaccine injured child,-1.0,1.0
BJBARUTS,one person dies vaccine get car risk much every day fucking life get fucking brain,1.0,0.6666666666666666
F0LT3RQ0,user user vaccineqs news media fooled parents random outbreak illegal children bringing usa,0.0,1.0
QHAQXRI9,thoughts world autism awareness day father scientist via user vaccines,0.0,1.0
9L6EVA73,user please get children vaccinated worth risk infecting others enduring pain causes child,1.0,1.0
UIL4HE6H,going get measles,0.0,1.0
